sales,price,brand,feat,tropicana
7872,3.3900001,tropicana,0,1
9984,3.3900001,tropicana,0,1
33216,1.99,tropicana,0,1
27648,1.99,tropicana,0,1
16000,1.99,tropicana,0,1
14976,3.3900001,tropicana,1,1
43904,2.1900001,tropicana,0,1
14464,2.1900001,tropicana,0,1
8192,3.3900001,tropicana,0,1
9792,3.3900001,tropicana,0,1
8704,3.3900001,tropicana,0,1
59072,1.99,tropicana,1,1
10880,3.3900001,tropicana,0,1
15168,2.49,tropicana,1,1
10880,3.3900001,tropicana,0,1
10240,2.99,tropicana,0,1
11968,2.9400001,tropicana,0,1
11392,2.9400001,tropicana,0,1
10368,2.9400001,tropicana,0,1
10176,2.9400001,tropicana,0,1
12352,2.9400001,tropicana,0,1
12544,2.99,tropicana,0,1
53312,1.99,tropicana,1,1
12160,2.99,tropicana,0,1
10944,2.99,tropicana,0,1
12672,2.99,tropicana,0,1
13888,2.99,tropicana,0,1
20416,2.3900001,tropicana,0,1
21824,2.3900001,tropicana,0,1
17920,2.29,tropicana,0,1
13696,2.29,tropicana,0,1
10048,2.99,tropicana,0,1
10368,2.99,tropicana,0,1
11200,2.99,tropicana,0,1
39232,1.99,tropicana,1,1
9152,2.99,tropicana,0,1
75072,1.99,tropicana,1,1
10496,1.79,tropicana,0,1
37376,1.79,tropicana,0,1
36224,1.79,tropicana,0,1
18880,2.99,tropicana,0,1
33792,2.5,tropicana,1,1
18688,2.5,tropicana,0,1
10176,2.99,tropicana,0,1
12544,2.99,tropicana,0,1
38464,2.24,tropicana,1,1
11328,2.99,tropicana,0,1
13824,2.99,tropicana,0,1
11776,2.99,tropicana,0,1
15616,2.99,tropicana,0,1
97792,2.49,tropicana,1,1
22848,2.49,tropicana,0,1
82432,1.99,tropicana,1,1
11712,2.99,tropicana,1,1
22592,2.6900001,tropicana,0,1
11456,2.99,tropicana,0,1
7552,2.99,tropicana,0,1
9728,2.99,tropicana,0,1
13824,2.8900001,tropicana,1,1
10560,2.99,tropicana,0,1
21504,2.79,tropicana,1,1
18944,2.99,tropicana,0,1
39232,2.49,tropicana,1,1
17600,2.49,tropicana,0,1
11392,2.99,tropicana,0,1
22400,2.79,tropicana,1,1
11200,3.2,tropicana,0,1
2496,1.59,dominicks,1,0
2112,2.49,dominicks,0,0
1152,2.49,dominicks,0,0
6208,2.49,dominicks,0,0
3200,2.49,dominicks,0,0
1024,2.49,dominicks,0,0
5056,2.49,dominicks,0,0
9024,2.0899999,dominicks,1,0
3008,2.0899999,dominicks,0,0
2432,2.0899999,dominicks,0,0
1088,2.0899999,dominicks,0,0
33216,1.89,dominicks,1,0
15168,1.89,dominicks,0,0
19008,1.89,dominicks,0,0
9664,1.79,dominicks,0,0
41920,1.79,dominicks,1,0
11520,1.79,dominicks,0,0
1792,2.49,dominicks,0,0
86016,1.24,dominicks,1,0
1152,1.59,dominicks,0,0
26368,1.59,dominicks,1,0
13440,1.29,dominicks,0,0
32000,.99000001,dominicks,0,0
14336,1.59,dominicks,1,0
65792,2.49,dominicks,1,0
2304,2.1900001,dominicks,0,0
48320,1.39,dominicks,1,0
2368,2.1900001,dominicks,0,0
1792,2.1900001,dominicks,0,0
4992,2.1900001,dominicks,0,0
128896,.99000001,dominicks,1,0
14016,2.1900001,dominicks,0,0
2816,2.1900001,dominicks,0,0
47296,1.49,dominicks,1,0
13056,1.49,dominicks,0,0
2112,2.1900001,dominicks,0,0
3136,2.1900001,dominicks,0,0
2944,1.99,dominicks,1,0
54656,1.09,dominicks,1,0
1152,2.1900001,dominicks,0,0
5696,2.1900001,dominicks,0,0
10304,1.59,dominicks,1,0
16704,1.59,dominicks,0,0
6208,1.59,dominicks,0,0
146048,.99000001,dominicks,1,0
1664,2.1900001,dominicks,1,0
2880,2.1900001,dominicks,0,0
1280,2.1900001,dominicks,0,0
5888,2.1900001,dominicks,0,0
36992,1.59,dominicks,1,0
11712,1.59,dominicks,0,0
4800,2.0899999,dominicks,0,0
12736,1.41,dominicks,1,0
22656,1.29,dominicks,0,0
3008,1.89,dominicks,0,0
3904,1.89,dominicks,0,0
19136,1.59,dominicks,1,0
13824,1.59,dominicks,0,0
15296,1.89,dominicks,0,0
62400,.99000001,dominicks,1,0
8576,.99000001,dominicks,0,0
24448,1.49,dominicks,1,0
3968,1.49,dominicks,0,0
2752,1.39,dominicks,0,0
8576,1.39,dominicks,0,0
15168,1.39,dominicks,0,0
14912,1.58,dominicks,1,0
2048,1.58,dominicks,0,0
5760,1.58,dominicks,0,0
34304,1.58,dominicks,1,0
6720,1.58,dominicks,0,0
5312,1.58,dominicks,0,0
1984,1.58,dominicks,0,0
13120,1.58,dominicks,1,0
3776,1.58,dominicks,0,0
3008,1.58,dominicks,0,0
26304,1.58,dominicks,1,0
18624,1.58,dominicks,0,0
18880,1.58,dominicks,1,0
7552,1.58,dominicks,0,0
13376,1.58,dominicks,1,0
18752,1.58,dominicks,0,0
13120,1.58,dominicks,0,0
3904,1.58,dominicks,0,0
15872,1.58,dominicks,0,0
51392,1.58,dominicks,0,0
7296,1.58,dominicks,0,0
2816,1.58,dominicks,0,0
11392,1.58,dominicks,0,0
7040,1.58,dominicks,0,0
61568,1.58,dominicks,1,0
11456,1.58,dominicks,0,0
19904,1.58,dominicks,0,0
3904,1.58,dominicks,0,0
3584,1.58,dominicks,0,0
22144,1.58,dominicks,0,0
67392,1.29,dominicks,1,0
15808,1.29,dominicks,0,0
4352,1.89,dominicks,0,0
9216,1.89,dominicks,0,0
6592,1.99,dominicks,0,0
27264,1.6900001,dominicks,0,0
80256,1.6900001,dominicks,0,0
36992,1.6900001,dominicks,0,0
13632,1.99,dominicks,0,0
6336,1.99,dominicks,0,0
7104,1.99,dominicks,0,0
10176,1.99,dominicks,0,0
14336,1.99,dominicks,0,0
11392,1.6900001,dominicks,0,0
50368,1.49,dominicks,1,0
7552,1.89,dominicks,1,0
7296,1.99,dominicks,0,0
23168,1.79,dominicks,0,0
12992,1.29,dominicks,0,0
10816,1.99,dominicks,0,0
3200,2.1300001,dominicks,0,0
5184,2.1300001,dominicks,0,0
50432,1.49,dominicks,0,0
8000,2.1300001,dominicks,0,0
21888,3.8699999,tropicana,0,1
12800,3.8699999,tropicana,0,1
21312,3.8699999,tropicana,0,1
16256,3.8699999,tropicana,0,1
11840,3.8699999,tropicana,0,1
13952,3.8699999,tropicana,0,1
11584,3.8699999,tropicana,0,1
14464,3.8699999,tropicana,0,1
17344,3.8699999,tropicana,0,1
13312,3.8699999,tropicana,0,1
17216,3.8699999,tropicana,0,1
15808,3.8699999,tropicana,0,1
27968,3.29,tropicana,0,1
17920,3.29,tropicana,0,1
18880,3.29,tropicana,0,1
17408,3.8699999,tropicana,0,1
33792,3.29,tropicana,1,1
14208,3.29,tropicana,0,1
14848,3.5599999,tropicana,0,1
17152,3.5599999,tropicana,0,1
14272,3.5599999,tropicana,0,1
13312,3.5599999,tropicana,0,1
22976,3.8699999,tropicana,0,1
42176,2.99,tropicana,0,1
24448,2.99,tropicana,0,1
10560,3.5899999,tropicana,0,1
14336,3.5899999,tropicana,0,1
62144,2.3900001,tropicana,0,1
25920,2.3900001,tropicana,0,1
20032,3.5899999,tropicana,0,1
39232,2.5899999,tropicana,0,1
21440,2.5899999,tropicana,0,1
9984,3.5899999,tropicana,0,1
15616,3.5899999,tropicana,0,1
54016,2.49,tropicana,0,1
13888,3.5899999,tropicana,0,1
14016,3.5899999,tropicana,0,1
13056,3.5899999,tropicana,0,1
12096,3.5899999,tropicana,0,1
11520,3.5899999,tropicana,0,1
9728,3.5899999,tropicana,0,1
87936,1.6900001,tropicana,1,1
16448,3.5899999,tropicana,0,1
94144,1.99,tropicana,1,1
17472,3.5899999,tropicana,0,1
90624,1.99,tropicana,1,1
30720,1.99,tropicana,0,1
11328,3.5899999,tropicana,0,1
64448,2.29,tropicana,1,1
12416,3.5899999,tropicana,0,1
106240,1.99,tropicana,0,1
48576,1.99,tropicana,0,1
11264,3.5899999,tropicana,0,1
23552,3.5899999,tropicana,0,1
88768,1.99,tropicana,0,1
33984,1.99,tropicana,0,1
13376,1.99,tropicana,0,1
18880,3.5899999,tropicana,1,1
49344,2.1900001,tropicana,0,1
21632,2.1900001,tropicana,0,1
12096,3.5899999,tropicana,0,1
14976,3.5899999,tropicana,0,1
13056,3.5899999,tropicana,0,1
118464,1.99,tropicana,1,1
16064,3.5899999,tropicana,0,1
19776,2.49,tropicana,1,1
11648,3.5899999,tropicana,0,1
11840,3.1900001,tropicana,0,1
14080,3.0699999,tropicana,0,1
16064,3.0699999,tropicana,0,1
11968,3.0699999,tropicana,0,1
12544,3.0699999,tropicana,0,1
17664,3.0699999,tropicana,0,1
17088,3.1900001,tropicana,0,1
133504,1.99,tropicana,1,1
12544,3.1900001,tropicana,0,1
11328,3.1900001,tropicana,0,1
13376,3.1900001,tropicana,0,1
20352,3.1900001,tropicana,0,1
30400,2.3900001,tropicana,0,1
30464,2.3900001,tropicana,0,1
25664,2.29,tropicana,0,1
21056,2.29,tropicana,0,1
11712,3.1900001,tropicana,0,1
14080,3.1900001,tropicana,0,1
14976,3.1900001,tropicana,0,1
76480,1.99,tropicana,1,1
13952,3.1900001,tropicana,0,1
86272,1.99,tropicana,1,1
28480,1.79,tropicana,0,1
49792,1.79,tropicana,0,1
21888,1.79,tropicana,0,1
21376,3.1900001,tropicana,0,1
46848,2.5,tropicana,1,1
24384,2.5,tropicana,0,1
16128,3.1900001,tropicana,0,1
14848,3.1900001,tropicana,0,1
68544,2.3900001,tropicana,1,1
14144,3.1900001,tropicana,0,1
15040,3.1900001,tropicana,0,1
15168,3.1900001,tropicana,0,1
16128,3.1900001,tropicana,0,1
128192,2.49,tropicana,1,1
39104,2.49,tropicana,0,1
99456,1.99,tropicana,1,1
14400,3.1900001,tropicana,1,1
44544,2.6900001,tropicana,0,1
14848,3.1900001,tropicana,0,1
8768,3.1900001,tropicana,0,1
14848,3.1900001,tropicana,0,1
16128,3.0899999,tropicana,1,1
11392,3.1900001,tropicana,0,1
44864,2.79,tropicana,1,1
19008,3.1900001,tropicana,0,1
69440,2.49,tropicana,1,1
26560,2.49,tropicana,0,1
16000,3.1900001,tropicana,0,1
38848,2.79,tropicana,1,1
14976,3.4100001,tropicana,0,1
4736,1.59,dominicks,1,0
512,2.6900001,dominicks,0,0
1408,2.6900001,dominicks,0,0
2240,2.6900001,dominicks,0,0
448,2.6900001,dominicks,0,0
448,2.6900001,dominicks,0,0
3200,2.6900001,dominicks,0,0
4864,2.0899999,dominicks,1,0
2048,2.0899999,dominicks,0,0
1088,2.0899999,dominicks,0,0
704,2.0899999,dominicks,0,0
22400,1.89,dominicks,1,0
13120,1.89,dominicks,0,0
7680,1.89,dominicks,0,0
5504,1.79,dominicks,0,0
51392,1.79,dominicks,1,0
6208,1.79,dominicks,0,0
1664,2.6900001,dominicks,0,0
51328,1.24,dominicks,1,0
704,1.59,dominicks,0,0
11200,1.59,dominicks,1,0
8512,1.29,dominicks,0,0
4672,.99000001,dominicks,0,0
8896,1.59,dominicks,1,0
46848,2.49,dominicks,1,0
5952,2.6900001,dominicks,0,0
53760,1.39,dominicks,1,0
256,2.6900001,dominicks,0,0
256,2.6900001,dominicks,0,0
448,2.6900001,dominicks,0,0
112576,.99000001,dominicks,1,0
6336,2.6900001,dominicks,0,0
6272,2.6900001,dominicks,0,0
55872,1.49,dominicks,1,0
11968,1.49,dominicks,0,0
960,2.6900001,dominicks,0,0
1472,2.6900001,dominicks,0,0
6784,1.99,dominicks,1,0
74304,1.09,dominicks,1,0
640,2.6900001,dominicks,0,0
2176,2.6900001,dominicks,0,0
42304,1.59,dominicks,1,0
8320,1.59,dominicks,0,0
3392,1.59,dominicks,0,0
105920,.99000001,dominicks,1,0
1664,2.6900001,dominicks,1,0
256,2.6900001,dominicks,0,0
704,2.6900001,dominicks,0,0
1984,2.6900001,dominicks,0,0
3264,1.59,dominicks,0,0
1344,2.3900001,dominicks,0,0
12480,1.49,dominicks,1,0
9216,1.29,dominicks,0,0
640,1.99,dominicks,0,0
2304,1.99,dominicks,0,0
33280,1.59,dominicks,1,0
13888,1.59,dominicks,0,0
7680,1.99,dominicks,0,0
77184,.99000001,dominicks,1,0
15936,.99000001,dominicks,0,0
34048,1.49,dominicks,1,0
9024,1.49,dominicks,0,0
5888,1.39,dominicks,0,0
8000,1.39,dominicks,0,0
5376,1.39,dominicks,0,0
10944,1.58,dominicks,1,0
9472,1.58,dominicks,0,0
5888,1.58,dominicks,0,0
42560,1.58,dominicks,1,0
5888,1.58,dominicks,0,0
3264,1.58,dominicks,0,0
1984,1.58,dominicks,0,0
9280,1.58,dominicks,1,0
5376,1.58,dominicks,0,0
1664,1.58,dominicks,0,0
35968,1.58,dominicks,1,0
27904,1.58,dominicks,0,0
31872,1.58,dominicks,1,0
2688,1.58,dominicks,0,0
9920,1.58,dominicks,1,0
7872,1.58,dominicks,0,0
1792,1.58,dominicks,0,0
2560,1.58,dominicks,0,0
9216,1.58,dominicks,0,0
55488,1.58,dominicks,0,0
6464,1.58,dominicks,0,0
2496,1.58,dominicks,0,0
7360,1.58,dominicks,0,0
4288,1.58,dominicks,0,0
61952,1.58,dominicks,1,0
8064,1.58,dominicks,0,0
44032,1.58,dominicks,0,0
3584,1.58,dominicks,0,0
1664,1.58,dominicks,0,0
8192,1.58,dominicks,0,0
55744,1.29,dominicks,1,0
9088,1.29,dominicks,0,0
3712,1.99,dominicks,0,0
4352,1.99,dominicks,0,0
2176,2.0899999,dominicks,0,0
13376,1.6900001,dominicks,0,0
58880,1.6900001,dominicks,0,0
27392,1.6900001,dominicks,0,0
2688,2.0899999,dominicks,0,0
3328,2.0899999,dominicks,0,0
2240,1.99,dominicks,0,0
4864,1.99,dominicks,0,0
4800,2.0899999,dominicks,0,0
4672,1.6900001,dominicks,0,0
51584,1.49,dominicks,1,0
5184,1.99,dominicks,1,0
1920,2.0899999,dominicks,0,0
8064,1.89,dominicks,0,0
17984,1.29,dominicks,0,0
2304,2.0899999,dominicks,0,0
576,2.24,dominicks,0,0
6464,2.24,dominicks,0,0
64512,1.49,dominicks,0,0
4416,2.24,dominicks,0,0
4800,3.6600001,tropicana,0,1
3584,3.6600001,tropicana,0,1
4352,3.6600001,tropicana,0,1
3008,3.6600001,tropicana,0,1
3008,3.6600001,tropicana,0,1
3648,3.6600001,tropicana,0,1
3264,3.6600001,tropicana,0,1
3072,3.6600001,tropicana,0,1
4928,3.6600001,tropicana,0,1
4224,3.6600001,tropicana,0,1
3328,3.6600001,tropicana,0,1
4352,3.6600001,tropicana,0,1
9344,3.29,tropicana,0,1
4544,3.29,tropicana,0,1
4736,3.29,tropicana,0,1
4480,3.6600001,tropicana,0,1
10304,2.99,tropicana,1,1
6208,2.99,tropicana,0,1
5888,2.99,tropicana,0,1
3520,3.6600001,tropicana,0,1
3904,3.6600001,tropicana,0,1
3712,3.6600001,tropicana,0,1
6592,3.6600001,tropicana,0,1
5760,2.99,tropicana,0,1
7936,2.99,tropicana,0,1
3776,3.3900001,tropicana,0,1
4224,3.3900001,tropicana,0,1
24256,2.3900001,tropicana,0,1
7680,2.3900001,tropicana,0,1
5056,3.3900001,tropicana,0,1
11008,2.5899999,tropicana,0,1
6208,2.5899999,tropicana,0,1
2944,3.3900001,tropicana,0,1
3456,3.3900001,tropicana,0,1
18560,2.49,tropicana,0,1
8192,3.3900001,tropicana,0,1
5120,3.3900001,tropicana,0,1
3072,3.3900001,tropicana,0,1
2944,3.3900001,tropicana,0,1
4032,3.3900001,tropicana,0,1
2560,3.3900001,tropicana,0,1
30336,1.6900001,tropicana,1,1
5184,3.3900001,tropicana,0,1
33600,1.99,tropicana,1,1
6528,3.3900001,tropicana,0,1
40256,1.99,tropicana,1,1
19072,2.29,tropicana,1,1
2432,3.3900001,tropicana,0,1
3840,3.3900001,tropicana,0,1
42112,1.99,tropicana,0,1
10304,1.99,tropicana,0,1
3712,3.3900001,tropicana,0,1
9152,3.3900001,tropicana,0,1
22784,1.99,tropicana,0,1
10432,1.99,tropicana,0,1
8512,1.99,tropicana,0,1
9536,3.3900001,tropicana,1,1
16832,2.1900001,tropicana,0,1
9792,2.1900001,tropicana,0,1
3776,3.3900001,tropicana,0,1
2944,3.3900001,tropicana,0,1
4096,3.3900001,tropicana,0,1
37504,1.99,tropicana,1,1
5312,3.3900001,tropicana,0,1
6912,2.49,tropicana,1,1
4416,3.3900001,tropicana,0,1
5376,2.9400001,tropicana,0,1
6272,2.9400001,tropicana,0,1
5568,2.9400001,tropicana,0,1
5568,2.9400001,tropicana,0,1
6400,2.9400001,tropicana,0,1
7168,2.99,tropicana,0,1
44032,1.99,tropicana,1,1
6528,2.99,tropicana,0,1
4544,2.99,tropicana,0,1
4864,2.99,tropicana,0,1
6848,2.99,tropicana,0,1
9408,2.3900001,tropicana,0,1
10176,2.3900001,tropicana,0,1
8256,2.29,tropicana,0,1
8512,2.29,tropicana,0,1
4800,2.99,tropicana,0,1
3072,2.99,tropicana,0,1
4480,2.99,tropicana,0,1
30400,1.99,tropicana,1,1
3584,2.99,tropicana,0,1
38336,1.99,tropicana,1,1
3776,1.79,tropicana,0,1
11776,1.79,tropicana,0,1
9408,1.79,tropicana,0,1
9472,2.99,tropicana,0,1
13760,2.5,tropicana,1,1
8384,2.5,tropicana,0,1
4608,2.99,tropicana,0,1
5504,2.99,tropicana,0,1
22656,2.24,tropicana,1,1
3520,2.99,tropicana,0,1
4352,2.99,tropicana,0,1
5120,2.99,tropicana,0,1
5568,2.99,tropicana,0,1
61568,2.49,tropicana,1,1
21888,2.49,tropicana,0,1
33088,1.99,tropicana,1,1
4992,2.99,tropicana,1,1
8704,2.6900001,tropicana,0,1
3840,2.99,tropicana,0,1
4352,2.99,tropicana,0,1
2560,2.99,tropicana,0,1
3136,2.99,tropicana,0,1
5504,2.8900001,tropicana,1,1
7552,2.79,tropicana,1,1
4608,2.99,tropicana,0,1
12928,2.49,tropicana,1,1
9600,2.49,tropicana,0,1
4672,2.99,tropicana,0,1
6912,2.79,tropicana,1,1
3520,2.99,tropicana,0,1
2752,1.59,dominicks,1,0
2176,2.49,dominicks,0,0
1152,2.49,dominicks,0,0
3264,2.49,dominicks,0,0
1792,2.49,dominicks,0,0
576,2.49,dominicks,0,0
4544,2.49,dominicks,0,0
5888,2.0899999,dominicks,1,0
2688,2.0899999,dominicks,0,0
1856,2.0899999,dominicks,0,0
1408,2.0899999,dominicks,0,0
27584,1.89,dominicks,1,0
6080,1.89,dominicks,0,0
7744,1.89,dominicks,0,0
6784,1.79,dominicks,0,0
29632,1.79,dominicks,1,0
9152,1.79,dominicks,0,0
1408,2.49,dominicks,0,0
59200,1.24,dominicks,1,0
896,1.59,dominicks,0,0
19840,1.59,dominicks,1,0
12672,1.29,dominicks,0,0
42496,.99000001,dominicks,0,0
25216,1.59,dominicks,1,0
45120,2.49,dominicks,1,0
5248,2.1900001,dominicks,0,0
35392,1.39,dominicks,1,0
2304,2.1900001,dominicks,0,0
1984,2.1900001,dominicks,0,0
3904,2.1900001,dominicks,0,0
105472,.99000001,dominicks,1,0
1728,2.1900001,dominicks,0,0
9024,2.1900001,dominicks,0,0
45248,1.49,dominicks,1,0
15168,1.49,dominicks,0,0
2368,2.1900001,dominicks,0,0
5632,2.1900001,dominicks,0,0
6656,1.99,dominicks,1,0
64256,1.09,dominicks,1,0
1984,2.1900001,dominicks,0,0
3200,2.1900001,dominicks,0,0
28992,1.59,dominicks,1,0
11072,1.59,dominicks,0,0
7360,1.59,dominicks,0,0
106560,.99000001,dominicks,1,0
1600,2.1900001,dominicks,1,0
6272,2.1900001,dominicks,0,0
31488,1.59,dominicks,1,0
7872,1.59,dominicks,0,0
2112,2.0899999,dominicks,0,0
12160,1.41,dominicks,1,0
4928,1.29,dominicks,0,0
2432,1.89,dominicks,0,0
4800,1.89,dominicks,0,0
25984,1.59,dominicks,1,0
9408,1.59,dominicks,0,0
5248,1.89,dominicks,0,0
52992,.99000001,dominicks,1,0
15872,.99000001,dominicks,0,0
19456,1.49,dominicks,1,0
3072,1.49,dominicks,0,0
8832,1.39,dominicks,0,0
2880,1.39,dominicks,0,0
4416,1.39,dominicks,0,0
16192,1.58,dominicks,1,0
9664,1.58,dominicks,0,0
30208,1.58,dominicks,1,0
8064,1.58,dominicks,0,0
8128,1.58,dominicks,0,0
3776,1.58,dominicks,0,0
9536,1.58,dominicks,1,0
8576,1.58,dominicks,0,0
6400,1.58,dominicks,0,0
28672,1.58,dominicks,1,0
22400,1.58,dominicks,0,0
26432,1.58,dominicks,1,0
4544,1.58,dominicks,0,0
12608,1.58,dominicks,1,0
6656,1.58,dominicks,0,0
3584,1.58,dominicks,0,0
5760,1.58,dominicks,0,0
14016,1.58,dominicks,0,0
36160,1.58,dominicks,0,0
5056,1.58,dominicks,0,0
3712,1.58,dominicks,0,0
4608,1.58,dominicks,0,0
7296,1.58,dominicks,0,0
51968,1.58,dominicks,1,0
11904,1.58,dominicks,0,0
20736,1.58,dominicks,0,0
7744,1.58,dominicks,0,0
2560,1.58,dominicks,0,0
6912,1.58,dominicks,0,0
58112,1.29,dominicks,1,0
22272,1.29,dominicks,0,0
6336,1.89,dominicks,0,0
5376,1.89,dominicks,0,0
3520,1.99,dominicks,0,0
9664,1.6900001,dominicks,0,0
39872,1.6900001,dominicks,0,0
13696,1.6900001,dominicks,0,0
4928,1.99,dominicks,0,0
1792,1.99,dominicks,0,0
1280,1.99,dominicks,0,0
4224,1.99,dominicks,0,0
10816,1.29,dominicks,0,0
11008,1.99,dominicks,0,0
1344,1.6900001,dominicks,0,0
26176,1.49,dominicks,1,0
4416,1.89,dominicks,1,0
14080,1.79,dominicks,0,0
18944,1.29,dominicks,0,0
1536,1.99,dominicks,0,0
1856,1.99,dominicks,0,0
2368,1.99,dominicks,0,0
22784,1.49,dominicks,0,0
4800,1.99,dominicks,0,0
2304,3.8699999,tropicana,0,1
2240,3.8699999,tropicana,0,1
3648,3.8699999,tropicana,0,1
3200,3.8699999,tropicana,0,1
1728,3.8699999,tropicana,0,1
3008,3.8699999,tropicana,0,1
2176,3.8699999,tropicana,0,1
2880,3.8699999,tropicana,0,1
2432,3.8699999,tropicana,0,1
1664,3.8699999,tropicana,0,1
2752,3.8699999,tropicana,0,1
3264,3.8699999,tropicana,0,1
3776,3.29,tropicana,0,1
3712,3.29,tropicana,0,1
2880,3.29,tropicana,0,1
2880,3.8699999,tropicana,0,1
3904,3.29,tropicana,1,1
3392,3.29,tropicana,0,1
1856,3.5599999,tropicana,0,1
1856,3.5599999,tropicana,0,1
2496,3.5599999,tropicana,0,1
2816,3.5599999,tropicana,0,1
4480,3.8699999,tropicana,0,1
4864,2.99,tropicana,0,1
5888,2.99,tropicana,0,1
2112,3.5899999,tropicana,0,1
24384,2.3900001,tropicana,0,1
8128,2.3900001,tropicana,0,1
6208,3.5899999,tropicana,0,1
9536,2.5899999,tropicana,0,1
4992,2.5899999,tropicana,0,1
2752,3.5899999,tropicana,0,1
3840,3.5899999,tropicana,0,1
27840,2.49,tropicana,0,1
5504,3.5899999,tropicana,0,1
6080,3.5899999,tropicana,0,1
3200,3.5899999,tropicana,0,1
3328,3.5899999,tropicana,0,1
3200,3.5899999,tropicana,0,1
3136,3.5899999,tropicana,0,1
217216,1.6900001,tropicana,1,1
14720,3.5899999,tropicana,0,1
80704,1.99,tropicana,1,1
5440,3.5899999,tropicana,0,1
78336,1.99,tropicana,1,1
31552,1.99,tropicana,0,1
4160,3.5899999,tropicana,0,1
24320,2.29,tropicana,1,1
3072,3.5899999,tropicana,0,1
3008,3.5899999,tropicana,0,1
78336,1.99,tropicana,0,1
6976,1.99,tropicana,0,1
3008,3.5899999,tropicana,0,1
8768,3.5899999,tropicana,0,1
80384,1.99,tropicana,0,1
19392,1.99,tropicana,0,1
11520,1.99,tropicana,0,1
8256,3.5899999,tropicana,1,1
22528,2.1900001,tropicana,0,1
6144,2.1900001,tropicana,0,1
3008,3.5899999,tropicana,0,1
2752,3.5899999,tropicana,0,1
3776,3.5899999,tropicana,0,1
78464,1.99,tropicana,1,1
7168,3.5899999,tropicana,0,1
5184,2.72,tropicana,1,1
2688,3.47,tropicana,0,1
2304,3.1199999,tropicana,0,1
3200,3.0699999,tropicana,0,1
2688,3.0699999,tropicana,0,1
2944,3.0699999,tropicana,0,1
3840,3.0699999,tropicana,0,1
7808,3.1300001,tropicana,0,1
5696,3.1900001,tropicana,0,1
72960,1.99,tropicana,1,1
5120,2.4400001,tropicana,0,1
2368,3.1900001,tropicana,0,1
3648,3.1900001,tropicana,0,1
3392,2.75,tropicana,0,1
14208,2.3900001,tropicana,0,1
13056,2.3499999,tropicana,0,1
8576,2.29,tropicana,0,1
6912,2.4100001,tropicana,0,1
3072,3.1900001,tropicana,0,1
3520,3.1900001,tropicana,0,1
3648,3.1900001,tropicana,0,1
19520,1.99,tropicana,1,1
2240,3.1900001,tropicana,0,1
72320,1.99,tropicana,1,1
15488,1.79,tropicana,0,1
57792,1.6900001,tropicana,0,1
32384,1.71,tropicana,0,1
9856,2.79,tropicana,0,1
11136,2.5,tropicana,1,1
8128,2.5999999,tropicana,0,1
3648,3.1900001,tropicana,0,1
6336,2.73,tropicana,0,1
34624,2.3900001,tropicana,1,1
3776,3.1900001,tropicana,0,1
4416,3.1900001,tropicana,0,1
2816,3.1900001,tropicana,0,1
3456,3.1900001,tropicana,0,1
63680,2.49,tropicana,1,1
41856,2.1700001,tropicana,0,1
118528,1.99,tropicana,1,1
3648,3.1600001,tropicana,1,1
17024,2.6900001,tropicana,0,1
4224,3.1900001,tropicana,0,1
5184,3.1900001,tropicana,0,1
3392,3.1900001,tropicana,0,1
4800,3.1600001,tropicana,0,1
4288,3.0899999,tropicana,1,1
2112,3.1900001,tropicana,0,1
8768,2.79,tropicana,1,1
3904,2.73,tropicana,0,1
15872,2.49,tropicana,1,1
9152,2.5999999,tropicana,0,1
2496,3.1900001,tropicana,0,1
8640,2.79,tropicana,1,1
1984,2.9000001,tropicana,0,1
12480,1.59,dominicks,1,0
1856,2.6900001,dominicks,0,0
1408,2.6900001,dominicks,0,0
4032,2.6900001,dominicks,0,0
1664,2.6900001,dominicks,0,0
1472,2.6900001,dominicks,0,0
3264,2.6900001,dominicks,0,0
12160,2.0899999,dominicks,1,0
4928,2.0899999,dominicks,0,0
3264,2.0899999,dominicks,0,0
1792,2.0899999,dominicks,0,0
90944,1.89,dominicks,1,0
12544,1.89,dominicks,0,0
20928,1.89,dominicks,0,0
30272,1.79,dominicks,0,0
115200,1.79,dominicks,1,0
16832,1.79,dominicks,0,0
1664,2.6900001,dominicks,0,0
193792,1.24,dominicks,1,0
2368,1.59,dominicks,0,0
57536,1.59,dominicks,1,0
93504,1.29,dominicks,0,0
16064,.99000001,dominicks,0,0
39872,1.59,dominicks,1,0
52800,2.49,dominicks,1,0
4032,2.6900001,dominicks,0,0
2176,2.6900001,dominicks,0,0
2816,2.6900001,dominicks,0,0
2752,2.6900001,dominicks,0,0
553600,.99000001,dominicks,1,0
2048,2.6900001,dominicks,0,0
16448,2.6900001,dominicks,0,0
176192,1.49,dominicks,1,0
46976,1.49,dominicks,0,0
1152,2.6900001,dominicks,0,0
5248,2.6900001,dominicks,0,0
14016,1.99,dominicks,1,0
250240,1.09,dominicks,1,0
3264,2.6900001,dominicks,0,0
17984,2.6900001,dominicks,0,0
29056,1.59,dominicks,1,0
33536,1.59,dominicks,0,0
20608,1.59,dominicks,0,0
716416,.99000001,dominicks,1,0
448,2.6900001,dominicks,1,0
1152,2.6900001,dominicks,0,0
1472,2.6900001,dominicks,0,0
12416,2.6900001,dominicks,0,0
108160,1.59,dominicks,1,0
39360,1.59,dominicks,0,0
4288,2.6900001,dominicks,0,0
