expgroup,anonid,week,quitjob
1,19161,16,0
1,19161,17,0
1,19161,18,0
1,19161,19,0
1,19161,20,0
1,19161,21,0
1,19161,22,0
1,19161,23,0
1,19161,24,0
1,19161,25,0
1,19161,26,0
1,19161,27,0
1,19161,28,0
1,19161,29,0
1,19161,30,0
1,19161,31,0
1,19161,32,0
1,19161,33,0
1,19161,34,0
1,19161,35,0
1,19161,36,0
1,19161,37,0
1,19164,0,0
1,19164,1,0
1,19164,2,0
1,19164,3,0
1,19164,4,0
1,19164,5,0
1,19164,6,0
1,19164,7,0
1,19164,8,0
1,19164,9,0
1,19164,10,0
1,19164,11,0
1,19164,12,0
1,19164,13,0
1,19164,14,0
1,19164,15,0
1,19164,16,0
1,19164,17,0
1,19164,18,0
1,19164,19,0
1,19164,20,0
1,19164,21,0
1,19164,22,0
1,19164,23,0
1,19164,24,0
1,19164,25,0
1,19164,26,0
1,19164,27,0
1,19164,28,0
1,19164,29,0
1,19164,30,0
1,19164,31,0
1,19164,32,0
1,19164,33,0
1,19164,34,0
1,19164,35,0
1,19164,36,0
1,19164,37,0
0,19167,0,0
0,19167,1,0
0,19167,2,0
0,19167,3,0
0,19167,4,0
0,19167,5,0
0,19167,6,0
0,19167,7,0
0,19167,8,0
0,19167,9,0
0,19167,10,0
0,19167,11,0
0,19167,12,0
0,19167,13,0
0,19167,14,0
0,19167,15,0
0,19167,16,0
0,19167,17,0
0,19167,18,0
0,19167,19,0
0,19167,20,0
0,19167,21,0
0,19167,22,0
0,19167,23,0
0,19167,24,0
0,19167,25,0
0,19167,26,0
0,19167,27,0
0,19167,28,0
0,19167,29,0
0,19167,30,0
0,19167,31,0
0,19167,32,0
0,19167,33,0
0,19167,34,1
0,19167,35,1
0,19167,36,1
0,19167,37,1
0,19168,0,0
0,19168,1,0
0,19168,2,0
0,19168,3,0
0,19168,4,0
0,19168,5,0
0,19168,6,0
0,19168,7,0
0,19168,8,0
0,19168,9,0
0,19168,10,0
0,19168,11,0
0,19168,12,0
0,19168,13,0
0,19168,14,0
0,19168,15,0
0,19168,16,0
0,19168,17,0
0,19168,18,0
0,19168,19,0
0,19168,20,0
0,19168,21,0
0,19168,22,0
0,19168,23,0
0,19168,24,0
0,19168,25,0
0,19168,26,0
0,19168,27,0
0,19168,28,0
0,19168,29,0
0,19168,30,0
0,19168,31,0
0,19168,32,0
0,19168,33,0
0,19168,34,0
0,19168,35,0
0,19168,36,0
0,19168,37,0
0,19172,0,0
0,19172,1,0
0,19172,2,0
0,19172,3,0
0,19172,4,0
0,19172,5,0
0,19172,6,0
0,19172,7,0
0,19172,8,1
0,19172,9,1
0,19172,10,1
0,19172,11,1
0,19172,12,1
0,19172,13,1
0,19172,14,1
0,19172,15,1
0,19172,16,1
0,19172,17,1
0,19172,18,1
0,19172,19,1
0,19172,20,1
0,19172,21,1
0,19172,22,1
0,19172,23,1
0,19172,24,1
0,19172,25,1
0,19172,26,1
0,19172,27,1
0,19172,28,1
0,19172,29,1
0,19172,30,1
0,19172,31,1
0,19172,32,1
0,19172,33,1
0,19172,34,1
0,19172,35,1
0,19172,36,1
0,19172,37,1
0,19173,0,0
0,19173,1,0
0,19173,2,0
0,19173,3,0
0,19173,4,0
0,19173,5,0
0,19173,6,0
0,19173,7,0
0,19173,8,0
0,19173,9,0
0,19173,10,0
0,19173,11,0
0,19173,12,0
0,19173,13,1
0,19173,14,1
0,19173,15,1
0,19173,16,1
0,19173,17,1
0,19173,18,1
0,19173,19,1
0,19173,20,1
0,19173,21,1
0,19173,22,1
0,19173,23,1
0,19173,24,1
0,19173,25,1
0,19173,26,1
0,19173,27,1
0,19173,28,1
0,19173,29,1
0,19173,30,1
0,19173,31,1
0,19173,32,1
0,19173,33,1
0,19173,34,1
0,19173,35,1
0,19173,36,1
0,19173,37,1
1,19222,0,0
1,19222,1,0
1,19222,2,0
1,19222,3,0
1,19222,4,0
1,19222,5,0
1,19222,6,0
1,19222,7,0
1,19222,8,0
1,19222,9,0
1,19222,10,0
1,19222,11,0
1,19222,12,0
1,19222,13,0
1,19222,14,0
1,19222,15,0
1,19222,16,0
1,19222,17,0
1,19222,18,0
1,19222,19,0
1,19222,20,0
1,19222,21,0
1,19222,22,0
1,19222,23,0
1,19222,24,0
1,19222,25,0
1,19222,26,0
1,19222,27,0
1,19222,28,0
1,19222,29,0
1,19222,30,0
1,19222,31,0
1,19222,32,0
1,19222,33,0
1,19222,34,0
1,19222,35,0
1,19222,36,0
1,19222,37,0
0,19228,0,0
0,19228,1,0
0,19228,2,0
0,19228,3,0
0,19228,4,0
0,19228,5,0
0,19228,6,0
0,19228,7,0
0,19228,8,0
0,19228,9,0
0,19228,10,0
0,19228,11,0
0,19228,12,0
0,19228,13,0
0,19228,14,0
0,19228,15,0
0,19228,16,0
0,19228,17,0
0,19228,18,0
0,19228,19,0
0,19228,20,0
0,19228,21,0
0,19228,22,0
0,19228,23,0
0,19228,24,0
0,19228,25,0
0,19228,26,0
0,19228,27,0
0,19228,28,0
0,19228,29,0
0,19228,30,0
0,19228,31,0
0,19228,32,0
0,19228,33,0
0,19228,34,0
0,19228,35,0
0,19228,36,0
0,19228,37,0
1,19236,0,0
1,19236,1,0
1,19236,2,0
1,19236,3,0
1,19236,4,0
1,19236,5,0
1,19236,6,0
1,19236,7,0
1,19236,8,0
1,19236,9,0
1,19236,10,0
1,19236,11,0
1,19236,12,0
1,19236,13,0
1,19236,14,0
1,19236,15,0
1,19236,16,0
1,19236,17,0
1,19236,18,0
1,19236,19,0
1,19236,20,0
1,19236,21,0
1,19236,22,0
1,19236,23,0
1,19236,24,0
1,19236,25,0
1,19236,26,0
1,19236,27,0
1,19236,28,0
1,19236,29,0
1,19236,30,0
1,19236,31,0
1,19236,32,0
1,19236,33,0
1,19236,34,0
1,19236,35,0
1,19236,36,0
1,19236,37,0
1,19245,0,0
1,19245,1,0
1,19245,2,0
1,19245,3,0
1,19245,4,0
1,19245,5,0
1,19245,6,0
1,19245,7,0
1,19245,8,0
1,19245,9,0
1,19245,10,0
1,19245,11,0
1,19245,12,0
1,19245,13,0
1,19245,14,0
1,19245,15,0
1,19245,16,0
1,19245,17,0
1,19245,18,0
1,19245,19,0
1,19245,20,0
1,19245,21,0
1,19245,22,0
1,19245,23,0
1,19245,24,0
1,19245,25,0
1,19245,26,0
1,19245,27,0
1,19245,28,0
1,19245,29,0
1,19245,30,0
1,19245,31,0
1,19245,32,0
1,19245,33,0
1,19245,34,0
1,19245,35,0
1,19245,36,0
1,19245,37,0
1,19643,0,0
1,19643,1,0
1,19643,2,0
1,19643,3,0
1,19643,4,0
1,19643,5,0
1,19643,6,0
1,19643,7,0
1,19643,8,0
1,19643,9,0
1,19643,10,0
1,19643,11,0
1,19643,12,0
1,19643,13,0
1,19643,14,0
1,19643,15,0
1,19643,16,0
1,19643,17,0
1,19643,18,0
1,19643,19,0
1,19643,20,0
1,19643,21,0
1,19643,22,0
1,19643,23,0
1,19643,24,0
1,19643,25,0
1,19643,26,0
1,19643,27,0
1,19643,28,0
1,19643,29,0
1,19643,30,0
1,19643,31,0
1,19643,32,0
1,19643,33,0
1,19643,34,0
1,19643,35,0
1,19643,36,0
1,19643,37,0
1,19659,0,0
1,19659,1,0
1,19659,2,0
1,19659,3,0
1,19659,4,0
1,19659,5,0
1,19659,6,0
1,19659,7,0
1,19659,8,0
1,19659,9,0
1,19659,10,0
1,19659,11,0
1,19659,12,0
1,19659,13,0
1,19659,14,0
1,19659,15,0
1,19659,16,0
1,19659,17,0
1,19659,18,0
1,19659,19,0
1,19659,20,0
1,19659,21,0
1,19659,22,0
1,19659,23,0
1,19659,24,0
1,19659,25,0
1,19659,26,0
1,19659,27,0
1,19659,28,0
1,19659,29,0
1,19659,30,0
1,19659,31,0
1,19659,32,0
1,19659,33,0
1,19659,34,0
1,19659,35,0
1,19659,36,0
1,19659,37,0
1,19660,0,0
1,19660,1,0
1,19660,2,0
1,19660,3,0
1,19660,4,0
1,19660,5,0
1,19660,6,0
1,19660,7,0
1,19660,8,1
1,19660,9,1
1,19660,10,1
1,19660,11,1
1,19660,12,1
1,19660,13,1
1,19660,14,1
1,19660,15,1
1,19660,16,1
1,19660,17,1
1,19660,18,1
1,19660,19,1
1,19660,20,1
1,19660,21,1
1,19660,22,1
1,19660,23,1
1,19660,24,1
1,19660,25,1
1,19660,26,1
1,19660,27,1
1,19660,28,1
1,19660,29,1
1,19660,30,1
1,19660,31,1
1,19660,32,1
1,19660,33,1
1,19660,34,1
1,19660,35,1
1,19660,36,1
1,19660,37,1
0,19666,0,0
0,19666,1,0
0,19666,2,0
0,19666,3,0
0,19666,4,0
0,19666,5,0
0,19666,6,0
0,19666,7,0
0,19666,8,0
0,19666,9,0
0,19666,10,0
0,19666,11,0
0,19666,12,0
0,19666,13,1
0,19666,14,1
0,19666,15,1
0,19666,16,1
0,19666,17,1
0,19666,18,1
0,19666,19,1
0,19666,20,1
0,19666,21,1
0,19666,22,1
0,19666,23,1
0,19666,24,1
0,19666,25,1
0,19666,26,1
0,19666,27,1
0,19666,28,1
0,19666,29,1
0,19666,30,1
0,19666,31,1
0,19666,32,1
0,19666,33,1
0,19666,34,1
0,19666,35,1
0,19666,36,1
0,19666,37,1
1,19909,0,0
1,19909,1,0
1,19909,2,0
1,19909,3,0
1,19909,4,0
1,19909,5,0
1,19909,6,0
1,19909,7,0
1,19909,8,0
1,19909,9,0
1,19909,10,0
1,19909,11,0
1,19909,12,0
1,19909,13,0
1,19909,14,0
1,19909,15,0
1,19909,16,0
1,19909,17,0
1,19909,18,0
1,19909,19,0
1,19909,20,0
1,19909,21,0
1,19909,22,0
1,19909,23,0
1,19909,24,0
1,19909,25,0
1,19909,26,0
1,19909,27,0
1,19909,28,0
1,19909,29,0
1,19909,30,0
1,19909,31,0
1,19909,32,0
1,19909,33,0
1,19909,34,0
1,19909,35,0
1,19909,36,0
1,19909,37,0
0,20048,0,0
0,20048,1,0
0,20048,2,1
0,20048,3,1
0,20048,4,1
0,20048,5,1
0,20048,6,1
0,20048,7,1
0,20048,8,1
0,20048,9,1
0,20048,10,1
0,20048,11,1
0,20048,12,1
0,20048,13,1
0,20048,14,1
0,20048,15,1
0,20048,16,1
0,20048,17,1
0,20048,18,1
0,20048,19,1
0,20048,20,1
0,20048,21,1
0,20048,22,1
0,20048,23,1
0,20048,24,1
0,20048,25,1
0,20048,26,1
0,20048,27,1
0,20048,28,1
0,20048,29,1
0,20048,30,1
0,20048,31,1
0,20048,32,1
0,20048,33,1
0,20048,34,1
0,20048,35,1
0,20048,36,1
0,20048,37,1
1,20052,0,0
1,20052,1,0
1,20052,2,0
1,20052,3,0
1,20052,4,0
1,20052,5,0
1,20052,6,0
1,20052,7,0
1,20052,8,0
1,20052,9,0
1,20052,10,0
1,20052,11,0
1,20052,12,0
1,20052,13,0
1,20052,14,0
1,20052,15,1
1,20052,16,1
1,20052,17,1
1,20052,18,1
1,20052,19,1
1,20052,20,1
1,20052,21,1
1,20052,22,1
1,20052,23,1
1,20052,24,1
1,20052,25,1
1,20052,26,1
1,20052,27,1
1,20052,28,1
1,20052,29,1
1,20052,30,1
1,20052,31,1
1,20052,32,1
1,20052,33,1
1,20052,34,1
1,20052,35,1
1,20052,36,1
1,20052,37,1
1,20054,0,0
1,20054,1,0
1,20054,2,0
1,20054,3,0
1,20054,4,0
1,20054,5,0
1,20054,6,0
1,20054,7,0
1,20054,8,0
1,20054,9,0
1,20054,10,0
1,20054,11,0
1,20054,12,0
1,20054,13,0
1,20054,14,0
1,20054,15,0
1,20054,16,0
1,20054,17,0
1,20054,18,0
1,20054,19,0
1,20054,20,0
1,20054,21,0
1,20054,22,0
1,20054,23,0
1,20054,24,0
1,20054,25,0
1,20054,26,0
1,20054,27,0
1,20054,28,0
1,20054,29,0
1,20054,30,0
1,20054,31,0
1,20054,32,0
1,20054,33,0
1,20054,34,0
1,20054,35,0
1,20054,36,0
1,20054,37,0
0,20070,0,0
0,20070,1,0
0,20070,2,0
0,20070,3,0
0,20070,4,0
0,20070,5,0
0,20070,6,0
0,20070,7,0
0,20070,8,0
0,20070,9,0
0,20070,10,0
0,20070,11,0
0,20070,12,0
0,20070,13,0
0,20070,14,0
0,20070,15,0
0,20070,16,0
0,20070,17,0
0,20070,18,0
0,20070,19,0
0,20070,20,0
0,20070,21,0
0,20070,22,0
0,20070,23,0
0,20070,24,0
0,20070,25,0
0,20070,26,0
0,20070,27,0
0,20070,28,0
0,20070,29,0
0,20070,30,0
0,20070,31,0
0,20070,32,0
0,20070,33,0
0,20070,34,0
0,20070,35,0
0,20070,36,0
0,20070,37,0
0,20073,0,0
0,20073,1,0
0,20073,2,0
0,20073,3,0
0,20073,4,0
0,20073,5,0
0,20073,6,0
0,20073,7,0
0,20073,8,0
0,20073,9,0
0,20073,10,0
0,20073,11,0
0,20073,12,0
0,20073,13,0
0,20073,14,0
0,20073,15,0
0,20073,16,0
0,20073,17,0
0,20073,18,0
0,20073,19,0
0,20073,20,0
0,20073,21,0
0,20073,22,0
0,20073,23,0
0,20073,24,0
0,20073,25,0
0,20073,26,0
0,20073,27,0
0,20073,28,0
0,20073,29,0
0,20073,30,0
0,20073,31,0
0,20073,32,0
0,20073,33,0
0,20073,34,0
0,20073,35,0
0,20073,36,0
0,20073,37,0
0,20076,0,0
0,20076,1,0
0,20076,2,0
0,20076,3,0
0,20076,4,0
0,20076,5,0
0,20076,6,0
0,20076,7,0
0,20076,8,0
0,20076,9,0
0,20076,10,0
0,20076,11,0
0,20076,12,0
0,20076,13,0
0,20076,14,0
0,20076,15,0
0,20076,16,0
0,20076,17,0
0,20076,18,0
0,20076,19,0
0,20076,20,0
0,20076,21,0
0,20076,22,0
0,20076,23,0
0,20076,24,0
0,20076,25,0
0,20076,26,0
0,20076,27,0
0,20076,28,0
0,20076,29,0
0,20076,30,0
0,20076,31,0
0,20076,32,0
0,20076,33,0
0,20076,34,0
0,20076,35,0
0,20076,36,0
0,20076,37,0
1,20154,0,0
1,20154,1,0
1,20154,2,0
1,20154,3,0
1,20154,4,0
1,20154,5,0
1,20154,6,0
1,20154,7,0
1,20154,8,0
1,20154,9,0
1,20154,10,0
1,20154,11,0
1,20154,12,0
1,20154,13,0
1,20154,14,0
1,20154,15,0
1,20154,16,0
1,20154,17,0
1,20154,18,0
1,20154,19,0
1,20154,20,0
1,20154,21,0
1,20154,22,0
1,20154,23,0
1,20154,24,0
1,20154,25,0
1,20154,26,0
1,20154,27,0
1,20154,28,0
1,20154,29,0
1,20154,30,0
1,20154,31,0
1,20154,32,0
1,20154,33,0
1,20154,34,0
1,20154,35,0
1,20154,36,0
1,20154,37,0
1,20296,0,0
1,20296,1,0
1,20296,2,0
1,20296,3,0
1,20296,4,0
1,20296,5,0
1,20296,6,0
1,20296,7,0
1,20296,8,0
1,20296,9,0
1,20296,10,0
1,20296,11,0
1,20296,12,0
1,20296,13,0
1,20296,14,0
1,20296,15,0
1,20296,16,0
1,20296,17,0
1,20296,18,0
1,20296,19,0
1,20296,20,0
1,20296,21,0
1,20296,22,0
1,20296,23,0
1,20296,24,0
1,20296,25,0
1,20296,26,0
1,20296,27,0
1,20296,28,0
1,20296,29,0
1,20296,30,0
1,20296,31,0
1,20296,32,0
1,20296,33,0
1,20296,34,0
1,20296,35,0
1,20296,36,0
1,20296,37,0
1,20309,0,0
1,20309,1,0
1,20309,2,0
1,20309,3,0
1,20309,4,0
1,20309,5,0
1,20309,6,0
1,20309,7,0
1,20309,8,0
1,20309,9,0
1,20309,10,0
1,20309,11,0
1,20309,12,0
1,20309,13,0
1,20309,14,0
1,20309,15,0
1,20309,16,1
1,20309,17,1
1,20309,18,1
1,20309,19,1
1,20309,20,1
1,20309,21,1
1,20309,22,1
1,20309,23,1
1,20309,24,1
1,20309,25,1
1,20309,26,1
1,20309,27,1
1,20309,28,1
1,20309,29,1
1,20309,30,1
1,20309,31,1
1,20309,32,1
1,20309,33,1
1,20309,34,1
1,20309,35,1
1,20309,36,1
1,20309,37,1
1,20312,0,0
1,20312,1,0
1,20312,2,0
1,20312,3,0
1,20312,4,0
1,20312,5,0
1,20312,6,0
1,20312,7,0
1,20312,8,0
1,20312,9,0
1,20312,10,0
1,20312,11,0
1,20312,12,0
1,20312,13,0
1,20312,14,0
1,20312,15,0
1,20312,16,0
1,20312,17,0
1,20312,18,0
1,20312,19,0
1,20312,20,0
1,20312,21,0
1,20312,22,0
1,20312,23,0
1,20312,24,0
1,20312,25,0
1,20312,26,0
1,20312,27,0
1,20312,28,0
1,20312,29,0
1,20312,30,0
1,20312,31,0
1,20312,32,0
1,20312,33,0
1,20312,34,0
1,20312,35,0
1,20312,36,0
1,20312,37,0
1,20314,0,0
1,20314,1,0
1,20314,2,0
1,20314,3,0
1,20314,4,0
1,20314,5,0
1,20314,6,0
1,20314,7,0
1,20314,8,0
1,20314,9,0
1,20314,10,0
1,20314,11,0
1,20314,12,0
1,20314,13,0
1,20314,14,0
1,20314,15,0
1,20314,16,0
1,20314,17,0
1,20314,18,0
1,20314,19,0
1,20314,20,0
1,20314,21,0
1,20314,22,0
1,20314,23,0
1,20314,24,0
1,20314,25,0
1,20314,26,0
1,20314,27,0
1,20314,28,0
1,20314,29,0
1,20314,30,0
1,20314,31,0
1,20314,32,0
1,20314,33,0
1,20314,34,0
1,20314,35,0
1,20314,36,0
1,20314,37,0
0,20316,0,0
0,20316,1,0
0,20316,2,0
0,20316,3,0
0,20316,4,0
0,20316,5,0
0,20316,6,0
0,20316,7,0
0,20316,8,0
0,20316,9,0
0,20316,10,0
0,20316,11,0
0,20316,12,0
0,20316,13,0
0,20316,14,0
0,20316,15,0
0,20316,16,0
0,20316,17,0
0,20316,18,0
0,20316,19,0
0,20316,20,0
0,20316,21,0
0,20316,22,0
0,20316,23,0
0,20316,24,0
0,20316,25,0
0,20316,26,0
0,20316,27,0
0,20316,28,0
0,20316,29,0
0,20316,30,0
0,20316,31,0
0,20316,32,0
0,20316,33,0
0,20316,34,0
0,20316,35,0
0,20316,36,0
0,20316,37,0
0,20317,0,0
0,20317,1,0
0,20317,2,0
0,20317,3,0
0,20317,4,0
0,20317,5,0
0,20317,6,0
0,20317,7,0
0,20317,8,0
0,20317,9,0
0,20317,10,0
0,20317,11,0
0,20317,12,0
0,20317,13,0
0,20317,14,0
0,20317,15,0
0,20317,16,0
0,20317,17,0
0,20317,18,0
0,20317,19,0
0,20317,20,0
0,20317,21,0
0,20317,22,0
0,20317,23,0
0,20317,24,0
0,20317,25,0
0,20317,26,0
0,20317,27,0
0,20317,28,0
0,20317,29,0
0,20317,30,0
0,20317,31,0
0,20317,32,0
0,20317,33,0
0,20317,34,1
0,20317,35,1
0,20317,36,1
0,20317,37,1
0,20341,0,0
0,20341,1,1
0,20341,2,1
0,20341,3,1
0,20341,4,1
0,20341,5,1
0,20341,6,1
0,20341,7,1
0,20341,8,1
0,20341,9,1
0,20341,10,1
0,20341,11,1
0,20341,12,1
0,20341,13,1
0,20341,14,1
0,20341,15,1
0,20341,16,1
0,20341,17,1
0,20341,18,1
0,20341,19,1
0,20341,20,1
0,20341,21,1
0,20341,22,1
0,20341,23,1
0,20341,24,1
0,20341,25,1
0,20341,26,1
0,20341,27,1
0,20341,28,1
0,20341,29,1
0,20341,30,1
0,20341,31,1
0,20341,32,1
0,20341,33,1
0,20341,34,1
0,20341,35,1
0,20341,36,1
0,20341,37,1
0,20629,0,0
0,20629,1,0
0,20629,2,0
0,20629,3,0
0,20629,4,0
0,20629,5,0
0,20629,6,0
0,20629,7,0
0,20629,8,0
0,20629,9,0
0,20629,10,0
0,20629,11,0
0,20629,12,0
0,20629,13,0
0,20629,14,0
0,20629,15,0
0,20629,16,0
0,20629,17,0
0,20629,18,0
0,20629,19,0
0,20629,20,0
0,20629,21,0
0,20629,22,0
0,20629,23,0
0,20629,24,0
0,20629,25,0
0,20629,26,0
0,20629,27,0
0,20629,28,0
0,20629,29,0
0,20629,30,0
0,20629,31,0
0,20629,32,0
0,20629,33,0
0,20629,34,0
0,20629,35,0
0,20629,36,0
0,20629,37,0
1,20632,0,0
1,20632,1,0
1,20632,2,0
1,20632,3,0
1,20632,4,0
1,20632,5,0
1,20632,6,0
1,20632,7,0
1,20632,8,0
1,20632,9,0
1,20632,10,0
1,20632,11,0
1,20632,12,0
1,20632,13,0
1,20632,14,0
1,20632,15,0
1,20632,16,0
1,20632,17,0
1,20632,18,0
1,20632,19,0
1,20632,20,0
1,20632,21,0
1,20632,22,0
1,20632,23,0
1,20632,24,0
1,20632,25,0
1,20632,26,0
1,20632,27,0
1,20632,28,0
1,20632,29,0
1,20632,30,0
1,20632,31,0
1,20632,32,0
1,20632,33,0
1,20632,34,0
1,20632,35,0
1,20632,36,0
1,20632,37,0
1,20635,0,0
1,20635,1,0
1,20635,2,0
1,20635,3,0
1,20635,4,0
1,20635,5,0
1,20635,6,0
1,20635,7,0
1,20635,8,0
1,20635,9,0
1,20635,10,0
1,20635,11,0
1,20635,12,0
1,20635,13,0
1,20635,14,0
1,20635,15,0
1,20635,16,0
1,20635,17,0
1,20635,18,0
1,20635,19,0
1,20635,20,0
1,20635,21,0
1,20635,22,0
1,20635,23,0
1,20635,24,0
1,20635,25,0
1,20635,26,0
1,20635,27,0
1,20635,28,0
1,20635,29,0
1,20635,30,0
1,20635,31,0
1,20635,32,0
1,20635,33,0
1,20635,34,0
1,20635,35,0
1,20635,36,0
1,20635,37,0
1,20639,0,0
1,20639,1,0
1,20639,2,0
1,20639,3,0
1,20639,4,0
1,20639,5,0
1,20639,6,0
1,20639,7,0
1,20639,8,0
1,20639,9,0
1,20639,10,0
1,20639,11,0
1,20639,12,0
1,20639,13,0
1,20639,14,0
1,20639,15,0
1,20639,16,0
1,20639,17,0
1,20639,18,0
1,20639,19,0
1,20639,20,0
1,20639,21,0
1,20639,22,0
1,20639,23,0
1,20639,24,0
1,20639,25,0
1,20639,26,0
1,20639,27,0
1,20639,28,0
1,20639,29,0
1,20639,30,0
1,20639,31,0
1,20639,32,0
1,20639,33,0
1,20639,34,0
1,20639,35,0
1,20639,36,0
1,20639,37,0
1,20643,0,0
1,20643,1,0
1,20643,2,0
1,20643,3,0
1,20643,4,0
1,20643,5,0
1,20643,6,0
1,20643,7,0
1,20643,8,0
1,20643,9,0
1,20643,10,0
1,20643,11,0
1,20643,12,0
1,20643,13,0
1,20643,14,0
1,20643,15,0
1,20643,16,0
1,20643,17,0
1,20643,18,0
1,20643,19,0
1,20643,20,0
1,20643,21,0
1,20643,22,0
1,20643,23,0
1,20643,24,0
1,20643,25,0
1,20643,26,0
1,20643,27,0
1,20643,28,0
1,20643,29,0
1,20643,30,0
1,20643,31,0
1,20643,32,0
1,20643,33,0
1,20643,34,0
1,20643,35,0
1,20643,36,0
1,20643,37,0
1,20644,0,0
1,20644,1,0
1,20644,2,0
1,20644,3,0
1,20644,4,0
1,20644,5,0
1,20644,6,0
1,20644,7,0
1,20644,8,0
1,20644,9,0
1,20644,10,0
1,20644,11,0
1,20644,12,0
1,20644,13,0
1,20644,14,0
1,20644,15,0
1,20644,16,0
1,20644,17,1
1,20644,18,1
1,20644,19,1
1,20644,20,1
1,20644,21,1
1,20644,22,1
1,20644,23,1
1,20644,24,1
1,20644,25,1
1,20644,26,1
1,20644,27,1
1,20644,28,1
1,20644,29,1
1,20644,30,1
1,20644,31,1
1,20644,32,1
1,20644,33,1
1,20644,34,1
1,20644,35,1
1,20644,36,1
1,20644,37,1
0,20750,0,0
0,20750,1,0
0,20750,2,0
0,20750,3,0
0,20750,4,0
0,20750,5,0
0,20750,6,0
0,20750,7,0
0,20750,8,0
0,20750,9,0
0,20750,10,0
0,20750,11,0
0,20750,12,0
0,20750,13,0
0,20750,14,0
0,20750,15,0
0,20750,16,0
0,20750,17,0
0,20750,18,0
0,20750,19,0
0,20750,20,0
0,20750,21,0
0,20750,22,0
0,20750,23,0
0,20750,24,0
0,20750,25,0
0,20750,26,0
0,20750,27,0
0,20750,28,0
0,20750,29,0
0,20750,30,0
0,20750,31,0
0,20750,32,0
0,20750,33,0
0,20750,34,0
0,20750,35,0
0,20750,36,0
0,20750,37,0
0,20762,0,0
0,20762,1,0
0,20762,2,0
0,20762,3,0
0,20762,4,0
0,20762,5,0
0,20762,6,0
0,20762,7,0
0,20762,8,0
0,20762,9,0
0,20762,10,0
0,20762,11,0
0,20762,12,0
0,20762,13,1
0,20762,14,1
0,20762,15,1
0,20762,16,1
0,20762,17,1
0,20762,18,1
0,20762,19,1
0,20762,20,1
0,20762,21,1
0,20762,22,1
0,20762,23,1
0,20762,24,1
0,20762,25,1
0,20762,26,1
0,20762,27,1
0,20762,28,1
0,20762,29,1
0,20762,30,1
0,20762,31,1
0,20762,32,1
0,20762,33,1
0,20762,34,1
0,20762,35,1
0,20762,36,1
0,20762,37,1
1,20767,0,0
1,20767,1,0
1,20767,2,0
1,20767,3,0
1,20767,4,0
1,20767,5,0
1,20767,6,0
1,20767,7,0
1,20767,8,0
1,20767,9,0
1,20767,10,0
1,20767,11,0
1,20767,12,0
1,20767,13,0
1,20767,14,0
1,20767,15,0
1,20767,16,0
1,20767,17,0
1,20767,18,0
1,20767,19,0
1,20767,20,0
1,20767,21,0
1,20767,22,0
1,20767,23,0
1,20767,24,0
1,20767,25,0
1,20767,26,0
1,20767,27,0
1,20767,28,0
1,20767,29,0
1,20767,30,0
1,20767,31,0
1,20767,32,0
1,20767,33,0
1,20767,34,0
1,20767,35,0
1,20767,36,0
1,20767,37,0
0,20785,0,0
0,20785,1,0
0,20785,2,0
0,20785,3,0
0,20785,4,0
0,20785,5,0
0,20785,6,0
0,20785,7,0
0,20785,8,0
0,20785,9,0
0,20785,10,0
0,20785,11,0
0,20785,12,0
0,20785,13,0
0,20785,14,0
0,20785,15,0
0,20785,16,0
0,20785,17,0
0,20785,18,0
0,20785,19,0
0,20785,20,0
0,20785,21,0
0,20785,22,0
0,20785,23,0
0,20785,24,0
0,20785,25,0
0,20785,26,0
0,20785,27,0
0,20785,28,0
0,20785,29,0
0,20785,30,0
0,20785,31,0
0,20785,32,0
0,20785,33,0
0,20785,34,0
0,20785,35,0
0,20785,36,0
0,20785,37,0
1,20963,0,0
1,20963,1,0
1,20963,2,0
1,20963,3,0
1,20963,4,0
1,20963,5,0
1,20963,6,0
1,20963,7,0
1,20963,8,0
1,20963,9,0
1,20963,10,0
1,20963,11,0
1,20963,12,0
1,20963,13,0
1,20963,14,0
1,20963,15,0
1,20963,16,0
1,20963,17,0
1,20963,18,0
1,20963,19,0
1,20963,20,0
1,20963,21,0
1,20963,22,0
1,20963,23,0
1,20963,24,0
1,20963,25,0
1,20963,26,0
1,20963,27,0
1,20963,28,0
1,20963,29,0
1,20963,30,0
1,20963,31,0
1,20963,32,0
1,20963,33,0
1,20963,34,0
1,20963,35,0
1,20963,36,0
1,20963,37,0
0,21128,0,0
0,21128,1,0
0,21128,2,0
0,21128,3,0
0,21128,4,0
0,21128,5,0
0,21128,6,0
0,21128,7,0
0,21128,8,0
0,21128,9,0
0,21128,10,0
0,21128,11,0
0,21128,12,0
0,21128,13,0
0,21128,14,0
0,21128,15,0
0,21128,16,0
0,21128,17,0
0,21128,18,0
0,21128,19,0
0,21128,20,0
0,21128,21,0
0,21128,22,0
0,21128,23,0
0,21128,24,0
0,21128,25,0
0,21128,26,0
0,21128,27,0
0,21128,28,0
0,21128,29,0
0,21128,30,0
0,21128,31,0
0,21128,32,0
0,21128,33,0
0,21128,34,1
0,21128,35,1
0,21128,36,1
0,21128,37,1
1,21133,0,0
1,21133,1,0
1,21133,2,0
1,21133,3,0
1,21133,4,0
1,21133,5,0
1,21133,6,0
1,21133,7,0
1,21133,8,0
1,21133,9,0
1,21133,10,0
